Congress,Majority, votenum, min_vote,maj_vote,if_partisan,case_num,bill_num,vote_name, bill_name,more,more1 
113, dem, 322, 1, 1, 0,1, PN1178, Nomination Confirmed, Daniel Bennett Smith; of Virginia; to be an Assistant Secretary of State (Intelligence and Research), On the Nomination, nan
113, dem, 323, 1, 1, 0,1, PN1119, Nomination Confirmed, Catherine Ann Novelli; of Virginia; to be United States Alternate Governor of the International Bank for Reconstruction and Development for a term of five years; United States Alternate Governor of the Inter-American Development Bank for a term of five years, On the Nomination, nan
113, dem, 324, 6, 1, 1,2, S540, Cloture Motion Agreed to, An act to temporarily extend the public debt limit; and for other purposes., On the Cloture Motion, nan
113, dem, 325, 6, 1, 1,0, S540, Motion Agreed to, An act to temporarily extend the public debt limit; and for other purposes., On the Motion, nan
113, dem, 326, 1, 1, 0,1, S25, Motion Agreed to, An act to ensure that the reduced annual cost-of-living adjustment to the retired pay of members and former members of the Armed Forces under the age of 62 required by the Bipartisan Budget Act of 2013 will not apply to members or former members who first became members prior to January 1; 2014; and for other purposes., On the Motion, nan
113, dem, 327, 6, 1, 1,0, PN1192, Cloture Motion Agreed to, Jeffrey Alker Meyer; of Connecticut; to be United States District Judge for the District of Connecticut, On the Cloture Motion, nan
113, dem, 328, 1, 1, 0,1, PN1192, Nomination Confirmed, Jeffrey Alker Meyer; of Connecticut; to be United States District Judge for the District of Connecticut, On the Nomination, nan
113, dem, 329, 6, 1, 1,0, PN1203, Cloture Motion Agreed to, James Maxwell Moody; Jr.; of Arkansas; to be United States District Judge for the Eastern District of Arkansas, On the Cloture Motion, nan
113, dem, 330, 1, 1, 0,1, PN1203, Nomination Confirmed, James Maxwell Moody; Jr.; of Arkansas; to be United States District Judge for the Eastern District of Arkansas, On the Nomination, nan
113, dem, 331, 6, 1, 1,0, PN1193, Cloture Motion Agreed to, James Donato; of California; to be United States District Judge for the Northern District of California, On the Cloture Motion, nan
113, dem, 332, 1, 1, 0,1, PN1193, Nomination Confirmed, James Donato; of California; to be United States District Judge for the Northern District of California, On the Nomination, nan
113, dem, 333, 6, 1, 1,0, PN1194, Cloture Motion Agreed to, Beth Labson Freeman; of California; to be United States District Judge for the Northern District of California, On the Cloture Motion, nan
113, dem, 334, 1, 1, 0,1, PN1194, Nomination Confirmed, Beth Labson Freeman; of California; to be United States District Judge for the Northern District of California, On the Nomination, nan
113, dem, 335, 1, 1, 0,1, S1982, Cloture on the Motion to Proceed Agreed to, A bill to improve the provision of medical services and benefits to veterans; and for other purposes., On Cloture on the Motion to Proceed, nan
113, dem, 336, 1, 6, 1,0, S1982, Motion to Table Failed, A bill to improve the provision of medical services and benefits to veterans; and for other purposes., On the Motion to Table, nan
113, dem, 337, 6, 1, 1,0, S1982, Motion Rejected, A bill to improve the provision of medical services and benefits to veterans; and for other purposes., On the Motion, nan
113, dem, 338, 1, 1, 0,1, PN1079, Nomination Confirmed, Michael L. Connor; of New Mexico; to be Deputy Secretary of the Interior, On the Nomination, nan
113, dem, 339, 6, 1, 1,0, PN1241, Cloture Motion Rejected, Debo P. Adegbile; of New York; to be an Assistant Attorney General, On the Cloture Motion, nan
113, dem, 340, 6, 1, 1,0, PN1196, Cloture Motion Agreed to, Pedro A. Delgado Hernandez; of Puerto Rico; to be United States District Judge for the District of Puerto Rico, On the Cloture Motion, nan
113, dem, 341, 1, 1, 0,1, PN1196, Nomination Confirmed, Pedro A. Delgado Hernandez; of Puerto Rico; to be United States District Judge for the District of Puerto Rico, On the Nomination, nan
113, dem, 342, 6, 1, 1,0, PN1190, Cloture Motion Agreed to, Pamela L. Reeves; of Tennessee; to be United States District Judge for the Eastern District of Tennessee, On the Cloture Motion, nan
113, dem, 343, 1, 1, 0,1, PN1190, Nomination Confirmed, Pamela L. Reeves; of Tennessee; to be United States District Judge for the Eastern District of Tennessee, On the Nomination, nan
113, dem, 344, 6, 1, 1,0, PN1191, Cloture Motion Agreed to, Timothy L. Brooks; of Arkansas; to be United States District Judge for the Western District of Arkansas, On the Cloture Motion, nan
113, dem, 345, 1, 1, 0,1, PN1191, Nomination Confirmed, Timothy L. Brooks; of Arkansas; to be United States District Judge for the Western District of Arkansas, On the Nomination, nan
113, dem, 346, 6, 1, 1,0, PN1199, Cloture Motion Agreed to, Vince Girdhari Chhabria; of California; to be United States District Judge for the Northern District of California, On the Cloture Motion, nan
113, dem, 347, 6, 1, 1,0, PN1199, Nomination Confirmed, Vince Girdhari Chhabria; of California; to be United States District Judge for the Northern District of California, On the Nomination, nan
113, dem, 348, 6, 1, 1,0, PN1106, Cloture Motion Agreed to, Rose Eilene Gottemoeller; of Virginia; to be Under Secretary of State for Arms Control and International Security, On the Cloture Motion, nan
113, dem, 349, 6, 1, 1,0, PN1106, Nomination Confirmed, Rose Eilene Gottemoeller; of Virginia; to be Under Secretary of State for Arms Control and International Security, On the Nomination, nan
113, dem, 350, 6, 1, 1,0, S1752, Cloture Motion Rejected, A bill to reform procedures for determinations to proceed to trial by court-martial for certain offenses under the Uniform Code of Military Justice; and for other purposes., On the Cloture Motion, nan
113, dem, 351, 1, 1, 0,1, S1917, Cloture Motion Agreed to, A bill to provide for additional enhancements of the sexual assault prevention and response activities of the Armed Forces., On the Cloture Motion, nan
113, dem, 352, 6, 1, 1,0, PN1181, Cloture Motion Agreed to, Carolyn B. McHugh; of Utah; to be United States Circuit Judge for the Tenth Circuit, On the Cloture Motion, nan
113, dem, 353, 1, 1, 0,1, S1917, Bill Passed, A bill to provide for additional enhancements of the sexual assault prevention and response activities of the Armed Forces., On Passage of the Bill, nan
113, dem, 354, 6, 1, 1,0, PN1200, Cloture Motion Agreed to, Matthew Frederick Leitman; of Michigan; to be United States District Judge for the Eastern District of Michigan, On the Cloture Motion, nan
113, dem, 355, 6, 1, 1,0, PN1201, Cloture Motion Agreed to, Judith Ellen Levy; of Michigan; to be United States District Judge for the Eastern District of Michigan, On the Cloture Motion, nan
113, dem, 356, 6, 1, 1,0, PN1202, Cloture Motion Agreed to, Laurie J. Michelson; of Michigan; to be United States District Judge for the Eastern District of Michigan, On the Cloture Motion, nan
113, dem, 357, 6, 1, 1,0, PN1204, Cloture Motion Agreed to, Linda Vivienne Parker; of Michigan; to be United States District Judge for the Eastern District of Michigan, On the Cloture Motion, nan
113, dem, 358, 1, 1, 0,1, PN1181, Nomination Confirmed, Carolyn B. McHugh; of Utah; to be United States Circuit Judge for the Tenth Circuit, On the Nomination, nan
113, dem, 359, 1, 1, 0,1, PN1200, Nomination Confirmed, Matthew Frederick Leitman; of Michigan; to be United States District Judge for the Eastern District of Michigan, On the Nomination, nan
113, dem, 360, 1, 1, 0,1, PN1201, Nomination Confirmed, Judith Ellen Levy; of Michigan; to be United States District Judge for the Eastern District of Michigan, On the Nomination, nan
113, dem, 361, 1, 1, 0,1, PN1202, Nomination Confirmed, Laurie J. Michelson; of Michigan; to be United States District Judge for the Eastern District of Michigan, On the Nomination, nan
113, dem, 362, 6, 1, 1,0, PN1204, Nomination Confirmed, Linda Vivienne Parker; of Michigan; to be United States District Judge for the Eastern District of Michigan, On the Nomination, nan
113, dem, 363, 1, 1, 0,1, S1086, Amendment Agreed to, To require the Secretary of Health and Human Services; in conjunction with the Secretary of Education; to conduct a review of Federal early learning and care programs and make recommendations for streamlining the various programs., On the Amendment, nan
113, dem, 364, 1, 1, 0,1, S1086, Amendment Agreed to, To reserve not less than 2 percent of the amount appropriated under the Child Care and Development Block Grant Act of 1990 in each fiscal year for payments to Indian tribes and tribal organizations., On the Amendment, nan
113, dem, 365, 1, 1, 0,1, S1086, Amendment Agreed to, To require a statewide child care disaster plan., On the Amendment, nan
113, dem, 366, 1, 1, 0,1, S1086, Amendment Agreed to, To establish a $1;000;000 asset limit for eligibility for child care assistance., On the Amendment, nan
113, dem, 367, 1, 1, 0,1, PN1179, Nomination Confirmed, Caroline Diane Krass; of the District of Columbia; to be General Counsel of the Central Intelligence Agency, On the Nomination, nan
113, dem, 368, 1, 1, 0,1, S1086, Bill Passed, A bill to reauthorize and improve the Child Care and Development Block Grant Act of 1990; and for other purposes., On Passage of the Bill, nan
113, dem, 369, 1, 1, 0,1, HR3370, Bill Passed, A bill to delay the implementation of certain provisions of the Biggert-Waters Flood Insurance Reform Act of 2012; and for other purposes., On Passage of the Bill, nan
113, dem, 370, 1, 1, 0,1, S2124, Cloture on the Motion to Proceed Agreed to, An original bill to support sovereignty and democracy in Ukraine; and for other purposes., On Cloture on the Motion to Proceed, nan
113, dem, 371, 6, 1, 1,0, PN1205, Cloture Motion Agreed to, Christopher Reid Cooper; of the District of Columbia; to be United States District Judge for the District of Columbia, On the Cloture Motion, nan
113, dem, 372, 6, 1, 1,0, PN1207, Cloture Motion Agreed to, M. Douglas Harpool; of Missouri; to be United States District Judge for the Western District of Missouri, On the Cloture Motion, nan
113, dem, 373, 6, 1, 1,0, PN1209, Cloture Motion Agreed to, Gerald Austin McHugh; Jr.; of Pennsylvania; to be United States District Judge for the Eastern District of Pennsylvania, On the Cloture Motion, nan
113, dem, 374, 1, 1, 0,1, PN1210, Cloture Motion Agreed to, Edward G. Smith; of Pennsylvania; to be United States District Judge for the Eastern District of Pennsylvania, On the Cloture Motion, nan
113, dem, 375, 1, 1, 0,1, PN1205, Nomination Confirmed, Christopher Reid Cooper; of the District of Columbia; to be United States District Judge for the District of Columbia, On the Nomination, nan
113, dem, 376, 1, 1, 0,1, PN1207, Nomination Confirmed, M. Douglas Harpool; of Missouri; to be United States District Judge for the Western District of Missouri, On the Nomination, nan
113, dem, 377, 6, 1, 1,0, PN1209, Nomination Confirmed, Gerald Austin McHugh; Jr.; of Pennsylvania; to be United States District Judge for the Eastern District of Pennsylvania, On the Nomination, nan
113, dem, 378, 1, 6, 1,3, PN1210, Nomination Confirmed, Edward G. Smith; of Pennsylvania; to be United States District Judge for the Eastern District of Pennsylvania, On the Nomination, nan
113, dem, 379, 1, 1, 0,1, HR4152, Amendment Agreed to, In the nature of a substitute., On the Amendment, nan
113, dem, 380, 6, 1, 1,0, PN1184, Cloture Motion Agreed to, John B. Owens; of California; to be United States Circuit Judge for the Ninth Circuit, On the Cloture Motion, nan
113, dem, 381, 6, 1, 1,2, HR3979, Cloture on the Motion to Proceed Agreed to, A bill to amend the Internal Revenue Code of 1986 to ensure that emergency services volunteers are not taken into account as employees under the shared responsibility requirements contained in the Patient Protection and Affordable Care Act., On Cloture on the Motion to Proceed, nan
113, dem, 382, 6, 1, 1,0, PN1184, Nomination Confirmed, John B. Owens; of California; to be United States Circuit Judge for the Ninth Circuit, On the Nomination, nan
113, dem, 383, 6, 1, 1,2, HR4302, Motion Agreed to, A bill to amend the Social Security Act to extend Medicare payments to physicians and other provisions of the Medicare and Medicaid programs; and for other purposes., On the Motion, nan
113, dem, 384, 6, 1, 1,2, HR4302, Bill Passed, A bill to amend the Social Security Act to extend Medicare payments to physicians and other provisions of the Medicare and Medicaid programs; and for other purposes., On Passage of the Bill, nan
113, dem, 385, 1, 1, 0,1, PN1122, Nomination Confirmed, Kevin Whitaker; of Virginia; to be Ambassador to the Republic of Colombia, On the Nomination, nan
113, dem, 386, 1, 1, 0,1, PN1243, Nomination Confirmed, John P. Carlin; of New York; to be an Assistant Attorney General, On the Nomination, nan
113, dem, 387, 6, 1, 1,0, HR3979, Cloture Motion Agreed to, Of a perfecting nature., On the Cloture Motion, nan
113, dem, 388, 1, 6, 1,0, HR3979, Motion to Table Failed, Of a perfecting nature., On the Motion to Table, nan
113, dem, 389, 6, 1, 1,2, HR3979, Motion to Table Agreed to, A bill to amend the Internal Revenue Code of 1986 to ensure that emergency services volunteers are not taken into account as employees under the shared responsibility requirements contained in the Patient Protection and Affordable Care Act., On the Motion to Table, nan
113, dem, 390, 6, 1, 1,0, HR3979, Motion Agreed to, Of a perfecting nature., On the Motion, nan
113, dem, 391, 6, 1, 1,0, HR3979, Cloture Motion Agreed to, A bill to amend the Internal Revenue Code of 1986 to ensure that emergency services volunteers are not taken into account as employees under the shared responsibility requirements contained in the Patient Protection and Affordable Care Act., On the Cloture Motion, nan
113, dem, 392, 6, 1, 1,0, HR3979, Bill Passed, A bill to amend the Internal Revenue Code of 1986 to ensure that emergency services volunteers are not taken into account as employees under the shared responsibility requirements contained in the Patient Protection and Affordable Care Act., On Passage of the Bill, nan
113, dem, 393, 6, 1, 1,2, PN1074, Nomination Confirmed, Neil Gregory Kornze; of Nevada; to be Director of the Bureau of Land Management, On the Nomination, nan
113, dem, 394, 6, 1, 1,0, S2199, Cloture on the Motion to Proceed Rejected, A bill to amend the Fair Labor Standards Act of 1938 to provide more effective remedies to victims of discrimination in the payment of wages on the basis of sex; and for other purposes., On Cloture on the Motion to Proceed, nan
113, dem, 395, 1, 1, 0,0, PN1056, Nomination Confirmed, Wanda Felton; of New York; to be First Vice President of the Export-Import Bank of the United States for a term expiring January 20; 2017, On the Nomination, nan
113, dem, 396, 1, 1, 0,1, PN1063, Nomination Confirmed, Terrell McSweeny; of the District of Columbia; to be a Federal Trade Commissioner for the unexpired term of seven years from September 26; 2010, On the Nomination, nan
113, dem, 397, 6, 1, 1,0, PN1182, Cloture Motion Agreed to, Michelle T. Friedland; of California; to be United States Circuit Judge for the Ninth Circuit, On the Cloture Motion, nan
113, dem, 398, 6, 1, 1,0, PN1182, Motion for Attendance Agreed to, Michelle T. Friedland; of California; to be United States Circuit Judge for the Ninth Circuit, On the Motion for Attendance, nan
113, dem, 399, 6, 1, 1,0, PN1182, Nomination Confirmed, Michelle T. Friedland; of California; to be United States Circuit Judge for the Ninth Circuit, On the Nomination, nan
113, dem, 400, 6, 1, 1,0, PN1156, Cloture Motion Agreed to, David Weil; of Massachusetts; to be Administrator of the Wage and Hour Division; Department of Labor, On the Cloture Motion, nan
113, dem, 401, 6, 1, 1,0, PN1156, Nomination Confirmed, David Weil; of Massachusetts; to be Administrator of the Wage and Hour Division; Department of Labor, On the Nomination, nan
113, dem, 402, 6, 1, 1,0, PN1208, Cloture Motion Agreed to, Sheryl H. Lipman; of Tennessee; to be United States District Judge for the Western District of Tennessee, On the Cloture Motion, nan
113, dem, 403, 6, 1, 1,0, PN1212, Cloture Motion Agreed to, Stanley Allen Bastian; of Washington; to be United States District Judge for the Eastern District of Washington, On the Cloture Motion, nan
113, dem, 404, 6, 1, 1,0, PN1217, Cloture Motion Agreed to, Manish S. Shah; of Illinois; to be United States District Judge for the Northern District of Illinois, On the Cloture Motion, nan
113, dem, 405, 6, 1, 1,0, PN1206, Cloture Motion Agreed to, Daniel D. Crabtree; of Kansas; to be United States District Judge for the District of Kansas, On the Cloture Motion, nan
113, dem, 406, 6, 1, 1,0, PN1211, Cloture Motion Agreed to, Cynthia Ann Bashant; of California; to be United States District Judge for the Southern District of California, On the Cloture Motion, nan
113, dem, 407, 6, 1, 1,2, PN1214, Cloture Motion Agreed to, Jon David Levy; of Maine; to be United States District Judge for the District of Maine, On the Cloture Motion, nan
113, dem, 408, 6, 1, 1,0, S2223, Cloture on the Motion to Proceed Rejected, A bill to provide for an increase in the Federal minimum wage and to amend the Internal Revenue Code of 1986 to extend increased expensing limitations and the treatment of certain real property as section 179 property., On Cloture on the Motion to Proceed, nan
113, dem, 409, 1, 1, 0,1, PN1208, Nomination Confirmed, Sheryl H. Lipman; of Tennessee; to be United States District Judge for the Western District of Tennessee, On the Nomination, nan
113, dem, 410, 1, 1, 0,1, PN1212, Nomination Confirmed, Stanley Allen Bastian; of Washington; to be United States District Judge for the Eastern District of Washington, On the Nomination, nan
113, dem, 411, 1, 1, 0,1, PN1217, Nomination Confirmed, Manish S. Shah; of Illinois; to be United States District Judge for the Northern District of Illinois, On the Nomination, nan
113, dem, 412, 1, 1, 0,1, PN1206, Nomination Confirmed, Daniel D. Crabtree; of Kansas; to be United States District Judge for the District of Kansas, On the Nomination, nan
113, dem, 413, 1, 1, 0,1, PN1211, Nomination Confirmed, Cynthia Ann Bashant; of California; to be United States District Judge for the Southern District of California, On the Nomination, nan
113, dem, 414, 1, 1, 0,1, PN1214, Nomination Confirmed, Jon David Levy; of Maine; to be United States District Judge for the District of Maine, On the Nomination, nan
113, dem, 415, 6, 1, 1,0, PN1221, Cloture Motion Agreed to, Theodore David Chuang; of Maryland; to be United States District Judge for the District of Maryland, On the Cloture Motion, nan
113, dem, 416, 6, 1, 1,0, PN1222, Cloture Motion Agreed to, George Jarrod Hazel; of Maryland; to be United States District Judge for the District of Maryland, On the Cloture Motion, nan
113, dem, 417, 6, 1, 1,0, PN1183, Cloture Motion Agreed to, Nancy L. Moritz; of Kansas; to be United States Circuit Judge for the Tenth Circuit, On the Cloture Motion, nan
113, dem, 418, 6, 1, 1,0, PN1221, Nomination Confirmed, Theodore David Chuang; of Maryland; to be United States District Judge for the District of Maryland, On the Nomination, nan
113, dem, 419, 1, 1, 0,1, PN1222, Nomination Confirmed, George Jarrod Hazel; of Maryland; to be United States District Judge for the District of Maryland, On the Nomination, nan
113, dem, 420, 6, 1, 1,2, PN1071, Nomination Confirmed, Janice Marion Schneider; of New York; to be an Assistant Secretary of the Interior, On the Nomination, nan
113, dem, 421, 1, 1, 0,1, PN1183, Nomination Confirmed, Nancy L. Moritz; of Kansas; to be United States Circuit Judge for the Tenth Circuit, On the Nomination, nan
113, dem, 422, 1, 1, 0,1, S2262, Cloture on the Motion to Proceed Agreed to, A bill to promote energy savings in residential buildings and industry; and for other purposes., On Cloture on the Motion to Proceed, nan
113, dem, 423, 1, 6, 1,0, S2262, Motion to Table Failed, To change the enactment date., On the Motion to Table, nan
113, dem, 424, 1, 6, 1,0, S2262, Motion to Table Failed, To change the enactment date., On the Motion to Table, nan
113, dem, 425, 6, 1, 1,0, PN1220, Cloture Motion Agreed to, Indira Talwani; of Massachusetts; to be United States District Judge for the District of Massachusetts, On the Cloture Motion, nan
113, dem, 426, 6, 1, 1,0, PN1223, Cloture Motion Agreed to, James D. Peterson; of Wisconsin; to be United States District Judge for the Western District of Wisconsin, On the Cloture Motion, nan
113, dem, 427, 6, 1, 1,0, PN1224, Cloture Motion Agreed to, Nancy J. Rosenstengel; of Illinois; to be United States District Judge for the Southern District of Illinois, On the Cloture Motion, nan
113, dem, 428, 1, 1, 0,1, PN1220, Nomination Confirmed, Indira Talwani; of Massachusetts; to be United States District Judge for the District of Massachusetts, On the Nomination, nan
113, dem, 429, 6, 1, 1,2, PN1223, Nomination Confirmed, James D. Peterson; of Wisconsin; to be United States District Judge for the Western District of Wisconsin, On the Nomination, nan
113, dem, 430, 1, 1, 0,1, PN1224, Nomination Confirmed, Nancy J. Rosenstengel; of Illinois; to be United States District Judge for the Southern District of Illinois, On the Nomination, nan
113, dem, 431, 6, 1, 1,0, PN1186, Cloture Motion Agreed to, Robin S. Rosenbaum; of Florida; to be United States Circuit Judge for the Eleventh Circuit, On the Cloture Motion, nan
113, dem, 432, 1, 1, 0,1, PN1186, Nomination Confirmed, Robin S. Rosenbaum; of Florida; to be United States Circuit Judge for the Eleventh Circuit, On the Nomination, nan
113, dem, 433, 6, 1, 1,0, S2262, Cloture Motion Rejected, A bill to promote energy savings in residential buildings and industry; and for other purposes., On the Cloture Motion, nan
113, dem, 434, 1, 1, 0,1, HR3474, Cloture Motion Agreed to, A bill to amend the Internal Revenue Code of 1986 to allow employers to exempt employees with health coverage under TRICARE or the Veterans Administration from being taken into account for purposes of the employer mandate under the Patient Protection and Affordable Care Act., On the Cloture Motion, nan
113, dem, 435, 6, 1, 1,0, PN1215, Cloture Motion Agreed to, Steven Paul Logan; of Arizona; to be United States District Judge for the District of Arizona, On the Cloture Motion, nan
113, dem, 436, 6, 1, 1,0, PN1218, Cloture Motion Agreed to, John Joseph Tuchi; of Arizona; to be United States District Judge for the District of Arizona, On the Cloture Motion, nan
113, dem, 437, 6, 1, 1,2, PN1213, Cloture Motion Agreed to, Diane J. Humetewa; of Arizona; to be United States District Judge for the District of Arizona, On the Cloture Motion, nan
113, dem, 438, 1, 1, 0,1, PN1215, Nomination Confirmed, Steven Paul Logan; of Arizona; to be United States District Judge for the District of Arizona, On the Nomination, nan
113, dem, 439, 1, 1, 0,1, PN1218, Nomination Confirmed, John Joseph Tuchi; of Arizona; to be United States District Judge for the District of Arizona, On the Nomination, nan
113, dem, 440, 1, 1, 0,1, PN1213, Nomination Confirmed, Diane J. Humetewa; of Arizona; to be United States District Judge for the District of Arizona, On the Nomination, nan
113, dem, 441, 6, 1, 1,0, PN1189, Cloture Motion Agreed to, Rosemary Marquez; of Arizona; to be United States District Judge for the District of Arizona, On the Cloture Motion, nan
113, dem, 442, 6, 1, 1,0, PN1216, Cloture Motion Agreed to, Douglas L. Rayes; of Arizona; to be United States District Judge for the District of Arizona, On the Cloture Motion, nan
113, dem, 443, 6, 1, 1,0, PN1233, Cloture Motion Agreed to, James Alan Soto; of Arizona; to be United States District Judge for the District of Arizona, On the Cloture Motion, nan
113, dem, 444, 1, 1, 0,1, PN1189, Nomination Confirmed, Rosemary Marquez; of Arizona; to be United States District Judge for the District of Arizona, On the Nomination, nan
113, dem, 445, 1, 1, 0,1, PN1216, Nomination Confirmed, Douglas L. Rayes; of Arizona; to be United States District Judge for the District of Arizona, On the Nomination, nan
113, dem, 446, 1, 1, 0,1, PN1233, Nomination Confirmed, James Alan Soto; of Arizona; to be United States District Judge for the District of Arizona, On the Nomination, nan
113, dem, 447, 6, 1, 1,0, PN1188, Cloture Motion Agreed to, Gregg Jeffrey Costa; of Texas; to be United States Circuit Judge for the Fifth Circuit, On the Cloture Motion, nan
113, dem, 448, 6, 1, 1,0, HR3474, Cloture Motion Rejected, In the nature of a substitute., On the Cloture Motion, nan
113, dem, 449, 1, 1, 0,1, PN1188, Nomination Confirmed, Gregg Jeffrey Costa; of Texas; to be United States Circuit Judge for the Fifth Circuit, On the Nomination, nan
113, dem, 450, 6, 1, 1,0, PN1343, Cloture Motion Agreed to, Stanley Fischer; of New York; to be a Member of the Board of Governors of the Federal Reserve System for the unexpired term of fourteen years from February 1; 2006, On the Cloture Motion, nan
113, dem, 451, 6, 1, 1,2, PN1343, Nomination Confirmed, Stanley Fischer; of New York; to be a Member of the Board of Governors of the Federal Reserve System for the unexpired term of fourteen years from February 1; 2006, On the Nomination, nan
113, dem, 452, 6, 1, 1,0, PN1185, Cloture Motion Agreed to, David Jeremiah Barron; of Massachusetts; to be United States Circuit Judge for the First Circuit, On the Cloture Motion, nan
113, dem, 453, 6, 1, 1,0, PN1185, Nomination Confirmed, David Jeremiah Barron; of Massachusetts; to be United States Circuit Judge for the First Circuit, On the Nomination, nan
113, dem, 454, 1, 1, 0,1, HR3080, Conference Report Agreed to, A bill to provide for improvements to the rivers and harbors of the United States; to provide for the conservation and development of water and related resources; and for other purposes., On the Conference Report, nan
113, dem, 455, 6, 1, 1,0, PN1108, Cloture Motion Agreed to, Keith M. Harper; of Maryland; for the rank of Ambassador during his tenure of service as United States Representative to the UN Human Rights Council, On the Cloture Motion, nan
113, dem, 456, 6, 1, 1,0, PN1108, Nomination Confirmed, Keith M. Harper; of Maryland; for the rank of Ambassador during his tenure of service as United States Representative to the UN Human Rights Council, On the Nomination, nan
113, dem, 457, 6, 1, 1,0, PN1289, Cloture Motion Agreed to, Sharon Y. Bowen; of New York; to be a Commissioner of the Commodity Futures Trading Commission for a term expiring April 13; 2018, On the Cloture Motion, nan
113, dem, 458, 6, 1, 1,0, PN1289, Nomination Confirmed, Sharon Y. Bowen; of New York; to be a Commissioner of the Commodity Futures Trading Commission for a term expiring April 13; 2018, On the Nomination, nan
113, dem, 459, 6, 1, 1,0, PN1219, Cloture Motion Agreed to, Mark G. Mastroianni; of Massachusetts; to be United States District Judge for the District of Massachusetts, On the Cloture Motion, nan
113, dem, 460, 6, 1, 1,0, PN1197, Cloture Motion Agreed to, Bruce Howe Hendricks; of South Carolina; to be United States District Judge for the District of South Carolina, On the Cloture Motion, nan
113, dem, 461, 6, 1, 1,0, PN1227, Cloture Motion Agreed to, Tanya S. Chutkan; of the District of Columbia; to be United States District Judge for the District of Columbia, On the Cloture Motion, nan
113, dem, 462, 1, 1, 0,1, PN1219, Nomination Confirmed, Mark G. Mastroianni; of Massachusetts; to be United States District Judge for the District of Massachusetts, On the Nomination, nan
113, dem, 463, 1, 1, 0,1, PN1197, Nomination Confirmed, Bruce Howe Hendricks; of South Carolina; to be United States District Judge for the District of South Carolina, On the Nomination, nan
113, dem, 464, 1, 1, 0,1, PN1227, Nomination Confirmed, Tanya S. Chutkan; of the District of Columbia; to be United States District Judge for the District of Columbia, On the Nomination, nan
113, dem, 465, 6, 1, 1,2, PN1612, Cloture Motion Agreed to, Sylvia Mathews Burwell; of West Virginia; to be Secretary of Health and Human Services, On the Cloture Motion, nan
113, dem, 466, 1, 1, 0,1, PN1612, Nomination Confirmed, Sylvia Mathews Burwell; of West Virginia; to be Secretary of Health and Human Services, On the Nomination, nan
113, dem, 467, 6, 1, 1,0, PN1229, Cloture Motion Agreed to, M. Hannah Lauck; of Virginia; to be United States District Judge for the Eastern District of Virginia, On the Cloture Motion, nan
113, dem, 468, 6, 1, 1,0, PN1232, Cloture Motion Agreed to, Leo T. Sorokin; of Massachusetts; to be United States District Judge for the District of Massachusetts, On the Cloture Motion, nan
113, dem, 469, 6, 1, 1,0, PN1346, Cloture Motion Agreed to, Richard Franklin Boulware II; of Nevada; to be United States District Judge for the District of Nevada, On the Cloture Motion, nan
113, dem, 470, 1, 1, 0,1, PN1229, Nomination Confirmed, M. Hannah Lauck; of Virginia; to be United States District Judge for the Eastern District of Virginia, On the Nomination, nan
113, dem, 471, 1, 1, 0,1, PN1232, Nomination Confirmed, Leo T. Sorokin; of Massachusetts; to be United States District Judge for the District of Massachusetts, On the Nomination, nan
113, dem, 472, 6, 1, 1,0, PN1346, Nomination Confirmed, Richard Franklin Boulware II; of Nevada; to be United States District Judge for the District of Nevada, On the Nomination, nan
113, dem, 473, 6, 1, 1,0, PN1344, Cloture Motion Agreed to, Lael Brainard; of the District of Columbia; to be a Member of the Board of Governors of the Federal Reserve System for a term of fourteen years from February 1; 2012, On the Cloture Motion, nan
113, dem, 474, 6, 1, 1,0, PN1350, Cloture Motion Agreed to, Jerome H. Powell; of Maryland; to be a Member of the Board of Governors of the Federal Reserve System for a term of fourteen years from February 1; 2014, On the Cloture Motion, nan
113, dem, 475, 6, 1, 1,0, PN1342, Cloture Motion Agreed to, Stanley Fischer; of New York; to be Vice Chairman of the Board of Governors of the Federal Reserve System for a term of four years, On the Cloture Motion, nan
113, dem, 476, 6, 1, 1,0, S2432, Cloture on the Motion to Proceed Rejected, A bill to amend the Higher Education Act of 1965 to provide for the refinancing of certain Federal student loans; and for other purposes., On Cloture on the Motion to Proceed, nan
113, dem, 477, 1, 1, 0,1, HR3230, Motion Agreed to, To improve the access of veterans to medical services from the Department of Veterans Affairs; and for other purposes., On the Motion, nan
113, dem, 478, 1, 1, 0,1, HR3230, Bill Passed, To improve the access of veterans to medical services from the Department of Veterans Affairs; and for other purposes., On Passage of the Bill, nan
113, dem, 479, 6, 1, 1,0, PN1111, Nomination Confirmed, Crystal Nix-Hines; of California; for the rank of Ambassador during her tenure of service as the United States Permanent Representative to the United Nations Educational; Scientific; and Cultural Organization, On the Nomination, nan
113, dem, 480, 6, 1, 1,2, PN1344, Nomination Confirmed, Lael Brainard; of the District of Columbia; to be a Member of the Board of Governors of the Federal Reserve System for a term of fourteen years from February 1; 2012, On the Nomination, nan
113, dem, 481, 6, 1, 1,2, PN1350, Nomination Confirmed, Jerome H. Powell; of Maryland; to be a Member of the Board of Governors of the Federal Reserve System for a term of fourteen years from February 1; 2014, On the Nomination, nan
113, dem, 482, 6, 1, 1,2, PN1342, Nomination Confirmed, Stanley Fischer; of New York; to be Vice Chairman of the Board of Governors of the Federal Reserve System for a term of four years, On the Nomination, nan
