State,District,Party,Margin,Lean,Minority,Nat_Margin,Year,Fresh,Calculated_C6,Year1,Midterm,Avg_Def,DefxParty,DefxLean,DefxMin,DefxNat_Margin,DefxYear1,DefxFresh,DefxMid,Has_Pres,DefxHas_Pres,Avg_Def_Adj
HI,2,1,16.18401013,19.5,1,-4.8,2002,0,-0.535978007,0,1,17.8983834,-1.482833917,-28.91526137,-1.482833917,7.1176028,0,0,-1.482833917,0,0,-1.482833917
IA,3,1,8.371877677,0.5,1,-4.8,2002,0,-0.189918921,0,1,20.3853955,1.004178183,0.502089092,1.004178183,-4.82005528,0,0,1.004178183,0,0,1.004178183
IL,1,1,64.95404452,67.5,1,-4.8,2002,0,0.310270769,0,1,16.0714286,-3.309788717,-223.4107384,-3.309788717,15.88698584,0,0,-3.309788717,0,0,-3.309788717
IL,2,1,64.60301071,65.5,1,-4.8,2002,0,0.344796557,0,1,17.5757576,-1.805459717,-118.2576114,-1.805459717,8.66620664,0,0,-1.805459717,0,0,-1.805459717
IL,4,1,64.55929857,58.5,1,-4.8,2002,0,0.743295189,0,1,14.8022599,-4.578957417,-267.8690089,-4.578957417,21.9789956,0,0,-4.578957417,0,0,-4.578957417
IL,7,1,67.96315066,66.5,1,-4.8,2002,0,0.556370566,0,1,15.6512605,-3.729956817,-248.0421283,-3.729956817,17.90379272,0,0,-3.729956817,0,0,-3.729956817
IL,9,1,43.43564169,35.5,1,-4.8,2002,0,0.371119775,0,1,16.872428,-2.508789317,-89.06202074,-2.508789317,12.04218872,0,0,-2.508789317,0,0,-2.508789317
IL,12,1,38.49068519,10.5,1,-4.8,2002,0,0.706069672,0,1,27.0854789,7.704261583,80.89474663,7.704261583,-36.9804556,0,0,7.704261583,0,0,7.704261583
IL,17,1,24.83841817,9.5,1,-4.8,2002,0,0.363934812,0,1,16.9927909,-2.388426417,-22.69005096,-2.388426417,11.4644468,0,0,-2.388426417,0,0,-2.388426417
IN,1,1,35.92157559,13.5,1,-4.8,2002,0,0.70261404,0,1,20.5208333,1.139615983,15.38481578,1.139615983,-5.47015672,0,0,1.139615983,0,0,1.139615983
IN,7,1,8.981760834,12.5,1,-4.8,2002,1,-0.484262107,0,1,13.9335477,-5.447669617,-68.09587021,-5.447669617,26.14881416,0,-5.447669617,-5.447669617,0,0,-5.447669617
IN,9,1,5.019660558,-14.5,1,-4.8,2002,0,0.146928413,0,1,23.553719,4.172501683,-60.50127441,4.172501683,-20.02800808,0,0,4.172501683,0,0,4.172501683
KS,3,1,3.28776739,-11.5,1,-4.8,2002,0,-0.018382437,0,1,22.1995927,2.818375383,-32.41131691,2.818375383,-13.52820184,0,0,2.818375383,0,0,2.818375383
KY,4,1,3.566541474,-24.5,1,-4.8,2002,0,0.271980952,0,1,33.5707019,14.18948458,-347.6423723,14.18948458,-68.109526,0,0,14.18948458,0,0,14.18948458
LA,2,1,52.66749205,53.5,1,-4.8,2002,0,0.153895588,0,1,17.3633441,-2.017873217,-107.9562171,-2.017873217,9.68579144,0,0,-2.017873217,0,0,-2.017873217
MA,1,1,33.82402835,22.5,1,-4.8,2002,0,0.316183841,0,1,18.6915888,-0.689628517,-15.51664162,-0.689628517,3.31021688,0,0,-0.689628517,0,0,-0.689628517
MA,5,1,24.86893871,20.5,1,-4.8,2002,0,-0.102336398,0,1,15.835141,-3.546076317,-72.69456449,-3.546076317,17.02116632,0,0,-3.546076317,0,0,-3.546076317
MA,6,1,34.57865202,20.5,1,-4.8,2002,0,0.468018117,0,1,17.2839506,-2.097266717,-42.99396769,-2.097266717,10.06688024,0,0,-2.097266717,0,0,-2.097266717
MA,10,1,36.61915913,14.5,1,-4.8,2002,0,0.878331636,0,1,16.3987138,-2.982503517,-43.24630099,-2.982503517,14.31601688,0,0,-2.982503517,0,0,-2.982503517
MD,3,1,31.57019565,13.5,1,-4.8,2002,0,0.591954636,0,1,17.00611,-2.375107317,-32.06394877,-2.375107317,11.40051512,0,0,-2.375107317,0,0,-2.375107317
MD,4,1,58.03069652,55.5,1,-4.8,2002,0,0.374348191,0,1,17.6593521,-1.721865217,-95.56351952,-1.721865217,8.26495304,0,0,-1.721865217,0,0,-1.721865217
MD,5,1,38.80162359,15.5,1,-4.8,2002,0,0.962341459,0,1,16.4948454,-2.886371917,-44.73876471,-2.886371917,13.8545852,0,0,-2.886371917,0,0,-2.886371917
MD,7,1,47.18906234,47.5,1,-4.8,2002,0,0.087867301,0,1,16.7014614,-2.679755917,-127.288406,-2.679755917,12.8628284,0,0,-2.679755917,0,0,-2.679755917
ME,1,1,27.61321177,6.5,1,-4.8,2002,0,0.667144702,0,1,16.6320166,-2.749200717,-17.86980466,-2.749200717,13.19616344,0,0,-2.749200717,0,0,-2.749200717
MI,1,1,36.57465411,-7.5,1,-4.8,2002,0,1.302654058,0,1,23.0526316,3.671414283,-27.53560713,3.671414283,-17.62278856,0,0,3.671414283,0,0,3.671414283
MI,12,1,38.47807561,23.5,1,-4.8,2002,0,0.652343994,0,1,15.1020408,-4.279176517,-100.5606481,-4.279176517,20.54004728,0,0,-4.279176517,0,0,-4.279176517
MI,14,1,68.0043297,62.5,1,-4.8,2002,0,0.590147761,0,1,19.6531792,0.271961883,16.99761771,0.271961883,-1.30541704,0,0,0.271961883,0,0,0.271961883
MI,15,1,46.48820763,21.5,1,-4.8,2002,0,1.092124707,0,1,17.6595745,-1.721642817,-37.01532056,-1.721642817,8.26388552,0,0,-1.721642817,0,0,-1.721642817
MN,2,1,-11.10262846,-7.5,1,-4.8,2002,1,-0.714937473,0,1,17.6041667,-1.777050617,13.32787962,-1.777050617,8.52984296,0,-1.777050617,-1.777050617,0,0,-1.777050617
MN,4,1,28.31027444,19.5,1,-4.8,2002,1,0.489672759,0,1,15.5102041,-3.871013217,-75.48475772,-3.871013217,18.58086344,0,-3.871013217,-3.871013217,0,0,-3.871013217
MN,5,1,41.13609551,33.5,1,-4.8,2002,0,0.271570124,0,1,19.8355601,0.454342783,15.22048324,0.454342783,-2.18084536,0,0,0.454342783,0,0,0.454342783
MN,7,1,30.63190869,-14.5,1,-4.8,2002,0,0.935816448,0,1,31.0669456,11.68572828,-169.4430601,11.68572828,-56.09149576,0,0,11.68572828,0,0,11.68572828
MN,8,1,37.41613279,4.5,1,-4.8,2002,0,1.073286662,0,1,20.7991803,1.417962983,6.380833425,1.417962983,-6.80622232,0,0,1.417962983,0,0,1.417962983
MO,1,1,43.01954934,45.5,1,-4.8,2002,1,0.214211283,0,1,17.6666667,-1.714550617,-78.01205306,-1.714550617,8.22984296,0,-1.714550617,-1.714550617,0,0,-1.714550617
MO,4,1,36.98332366,-18.5,1,-4.8,2002,0,1.603530756,0,1,23.8683128,4.487095483,-83.01126644,4.487095483,-21.53805832,0,0,4.487095483,0,0,4.487095483
MO,5,1,33.51829272,22.5,1,-4.8,2002,0,0.370947493,0,1,15.1079137,-4.273303617,-96.14933137,-4.273303617,20.51185736,0,0,-4.273303617,0,0,-4.273303617
MS,2,1,12.3900644,15.5,1,-4.8,2002,0,-0.52088823,0,1,20.230608,0.849390683,13.16555559,0.849390683,-4.07707528,0,0,0.849390683,0,0,0.849390683
MS,3,1,-28.81346651,-29.5,1,-4.8,2002,0,-0.633495545,0,1,31.0782241,11.69700678,-345.0617001,11.69700678,-56.14563256,0,0,11.69700678,0,0,11.69700678
MS,4,1,53.97546149,-32.5,1,-4.8,2002,0,1.867482906,0,1,34.9336057,15.55238838,-505.4526225,15.55238838,-74.65146424,0,0,15.55238838,0,0,15.55238838
NC,2,1,32.08951327,-7.5,1,-4.8,2002,0,1.368850043,0,1,18.6612576,-0.719959717,5.399697875,-0.719959717,3.45580664,0,0,-0.719959717,0,0,-0.719959717
NC,4,1,25.03633485,6.5,1,-4.8,2002,0,0.496861594,0,1,17.1457906,-2.235426717,-14.53027366,-2.235426717,10.73004824,0,0,-2.235426717,0,0,-2.235426717
NC,7,1,43.80692933,-4.5,1,-4.8,2002,0,1.403541707,0,1,25.0259605,5.644743183,-25.40134433,5.644743183,-27.09476728,0,0,5.644743183,0,0,5.644743183
NC,12,1,32.5531113,14.5,1,-4.8,2002,0,0.551896158,0,1,18.7308086,-0.650408717,-9.430926392,-0.650408717,3.12196184,0,0,-0.650408717,0,0,-0.650408717
ND,0,1,4.811496342,-28.5,1,-4.8,2002,0,0.654524248,0,1,20.2051282,0.823910883,-23.48146018,0.823910883,-3.95477224,0,0,0.823910883,0,0,0.823910883
NJ,6,1,35.56492963,25.5,1,-4.8,2002,0,0.329493905,0,1,16.7346939,-2.646523417,-67.48634712,-2.646523417,12.7033124,0,0,-2.646523417,0,0,-2.646523417
NJ,8,1,36.24894742,22.5,1,-4.8,2002,0,0.493446381,0,1,16.8911917,-2.490025617,-56.02557637,-2.490025617,11.95212296,0,0,-2.490025617,0,0,-2.490025617
NJ,9,1,39.5269979,28.5,1,-4.8,2002,0,0.439869191,0,1,16.6848419,-2.696375417,-76.84669937,-2.696375417,12.942602,0,0,-2.696375417,0,0,-2.696375417
NJ,10,1,68.90352334,66.5,1,-4.8,2002,0,0.526167465,0,1,18.336887,-1.044330317,-69.44796606,-1.044330317,5.01278552,0,0,-1.044330317,0,0,-1.044330317
NJ,12,1,24.38254529,15.5,1,-4.8,2002,0,0.071701263,0,1,20.2868852,0.905667883,14.03785219,0.905667883,-4.34720584,0,0,0.905667883,0,0,0.905667883
NJ,13,1,60.12336759,46.5,1,-4.8,2002,0,0.89740073,0,1,16.8421053,-2.539112017,-118.0687088,-2.539112017,12.18773768,0,0,-2.539112017,0,0,-2.539112017
NV,1,1,10.83314131,14.5,1,-4.8,2002,0,-0.665910836,0,1,17.0931423,-2.288075017,-33.17708774,-2.288075017,10.98276008,0,0,-2.288075017,0,0,-2.288075017
NY,2,1,17.23081148,17.5,1,-4.8,2002,1,-0.106852426,0,1,19.2783505,-0.102866817,-1.800169292,-0.102866817,0.49376072,0,-0.102866817,-0.102866817,0,0,-0.102866817
NY,4,1,13.32737874,20.5,1,-4.8,2002,0,-0.717663775,0,1,18.3401639,-1.041053417,-21.34159504,-1.041053417,4.9970564,0,0,-1.041053417,0,0,-1.041053417
NY,7,1,31.19054013,53.5,1,-4.8,2002,0,-1.245008099,0,1,15.1041667,-4.277050617,-228.822208,-4.277050617,20.52984296,0,0,-4.277050617,0,0,-4.277050617
NY,8,1,37.6991863,55.5,1,-4.8,2002,0,-0.845346382,0,1,16.2309368,-3.150280517,-174.8405687,-3.150280517,15.12134648,0,0,-3.150280517,0,0,-3.150280517
NY,9,1,24.3648643,36.5,1,-4.8,2002,0,-0.903647536,0,1,14.9631191,-4.418098217,-161.2605849,-4.418098217,21.20687144,0,0,-4.418098217,0,0,-4.418098217
NY,14,1,36.26241705,46.5,1,-4.8,2002,0,-0.510684656,0,1,17.1276596,-2.253557717,-104.7904338,-2.253557717,10.81707704,0,0,-2.253557717,0,0,-2.253557717
NY,17,1,26.40715995,41.5,1,-4.8,2002,0,-0.922356712,0,1,16.3066955,-3.074521817,-127.5926554,-3.074521817,14.75770472,0,0,-3.074521817,0,0,-3.074521817
NY,21,1,31.67487456,16.5,1,-4.8,2002,0,0.43457997,0,1,18.4882533,-0.892964017,-14.73390627,-0.892964017,4.28622728,0,0,-0.892964017,0,0,-0.892964017
NY,22,1,20.71919322,8.5,1,-4.8,2002,0,0.153797388,0,1,18.0584551,-1.322762217,-11.24347884,-1.322762217,6.34925864,0,0,-1.322762217,0,0,-1.322762217
NY,28,1,27.31319696,24.5,1,-4.8,2002,0,-0.125148853,0,1,16.1843516,-3.196865717,-78.32321006,-3.196865717,15.34495544,0,0,-3.196865717,0,0,-3.196865717
OH,6,1,18.95937166,-2.5,1,-4.8,2002,0,0.434230903,0,1,20.3873598,1.006142483,-2.515356208,1.006142483,-4.82948392,0,0,1.006142483,0,0,1.006142483
OH,9,1,47.9836837,13.5,1,-4.8,2002,0,1.531254078,0,1,17.2932331,-2.087984217,-28.18778692,-2.087984217,10.02232424,0,0,-2.087984217,0,0,-2.087984217
OH,10,1,50.25692735,10.5,1,-4.8,2002,0,1.307519342,0,1,23.6252546,4.244037283,44.56239148,4.244037283,-20.37137896,0,0,4.244037283,0,0,4.244037283
OH,11,1,52.66865703,60.5,1,-4.8,2002,0,-0.13399278,0,1,17.2605791,-2.120638217,-128.2986121,-2.120638217,10.17906344,0,0,-2.120638217,0,0,-2.120638217
OH,13,1,37.93432073,8.5,1,-4.8,2002,0,1.122565741,0,1,17.8096213,-1.571596017,-13.35856614,-1.571596017,7.54366088,0,0,-1.571596017,0,0,-1.571596017
OK,2,1,48.24377974,-5.5,1,-4.8,2002,1,1.957780281,0,1,23.1568017,3.775584383,-20.76571411,3.775584383,-18.12280504,0,3.775584383,3.775584383,0,0,3.775584383
OR,3,1,40.01668248,28.5,1,-4.8,2002,0,0.381855298,0,1,20.5020921,1.120874783,31.94493132,1.120874783,-5.38019896,0,0,1.120874783,0,0,1.120874783
OR,4,1,29.46208645,-5.5,1,-4.8,2002,0,0.958582848,0,1,22.4210526,3.039835283,-16.71909406,3.039835283,-14.59120936,0,0,3.039835283,0,0,3.039835283
OR,5,1,9.649475028,-1.5,1,-4.8,2002,0,-0.064249182,0,1,18.2006205,-1.180596817,1.770895225,-1.180596817,5.66686472,0,0,-1.180596817,0,0,-1.180596817
PA,1,1,73.97530159,68.5,1,-4.8,2002,0,0.682114474,0,1,19.4915254,0.110308083,7.556103708,0.110308083,-0.5294788,0,0,0.110308083,0,0,0.110308083
PA,2,1,75.54002949,74.5,1,-4.8,2002,0,0.640754549,0,1,16.5217391,-2.859478217,-213.0311271,-2.859478217,13.72549544,0,0,-2.859478217,0,0,-2.859478217
PA,11,1,13.17498443,10.5,1,-4.8,2002,0,-0.291415614,0,1,21.2461696,1.864952283,19.58199898,1.864952283,-8.95177096,0,0,1.864952283,0,0,1.864952283
PA,12,1,46.96440826,10.5,1,-4.8,2002,0,1.205881232,0,1,22.886133,3.504915683,36.80161468,3.504915683,-16.82359528,0,0,3.504915683,0,0,3.504915683
PA,13,1,3.610755804,13.5,1,-4.8,2002,0,-1.102813982,0,1,16.2244898,-3.156727517,-42.61582147,-3.156727517,15.15229208,0,0,-3.156727517,0,0,-3.156727517
PA,17,1,2.822282169,-15.5,1,-4.8,2002,0,0.081871537,0,1,24.1308793,4.749661983,-73.61976074,4.749661983,-22.79837752,0,0,4.749661983,0,0,4.749661983
RI,1,1,22.5698001,31.5,1,-4.8,2002,0,-0.737777778,0,1,15.932914,-3.448303317,-108.6215545,-3.448303317,16.55185592,0,0,-3.448303317,0,0,-3.448303317
RI,2,1,54.01981015,26.5,1,-4.8,2002,1,1.617256634,0,1,17.5101215,-1.871095817,-49.58403914,-1.871095817,8.98125992,0,-1.871095817,-1.871095817,0,0,-1.871095817
SC,6,1,34.88358654,17.5,1,-4.8,2002,0,0.597575097,0,1,17.6229508,-1.758266517,-30.76966404,-1.758266517,8.43967928,0,0,-1.758266517,0,0,-1.758266517
TN,6,1,33.62195149,-0.5,1,-4.8,2002,0,0.948784654,0,1,23.2832618,3.902044483,-1.951022242,3.902044483,-18.72981352,0,0,3.902044483,0,0,3.902044483
TN,8,1,42.83979282,2.5,1,-4.8,2002,0,1.062207734,0,1,27.4633124,8.082095083,20.20523771,8.082095083,-38.7940564,0,0,8.082095083,0,0,8.082095083
TX,1,1,12.89222285,-35.5,1,-4.8,2002,0,1.284343332,0,1,20.4708291,1.089611783,-38.68121831,1.089611783,-5.23013656,0,0,1.089611783,0,0,1.089611783
TX,2,1,22.65891346,-26.5,1,-4.8,2002,0,1.27692576,0,1,23.2179226,3.836705283,-101.67269,3.836705283,-18.41618536,0,0,3.836705283,0,0,3.836705283
TX,4,1,17.44956473,-32.5,1,-4.8,2002,0,0.699632717,0,1,41.0386965,21.65747918,-703.8680735,21.65747918,-103.9559001,0,0,21.65747918,0,0,21.65747918
TX,9,1,18.29911191,37.5,1,-4.8,2002,0,-1.0584707,0,1,19.1780822,-0.203135117,-7.617566875,-0.203135117,0.97504856,0,0,-0.203135117,0,0,-0.203135117
TX,11,1,4.447144425,-50.5,1,-4.8,2002,0,1.291193377,0,1,22.0966084,2.715391083,-137.1272497,2.715391083,-13.0338772,0,0,2.715391083,0,0,2.715391083
TX,17,1,3.976703866,-36.5,1,-4.8,2002,0,0.586973073,0,1,30.8163265,11.43510918,-417.3814852,11.43510918,-54.88852408,0,0,11.43510918,0,0,11.43510918
TX,18,1,55.21074105,43.5,1,-4.8,2002,0,0.697958687,0,1,17.6778243,-1.703393017,-74.09759622,-1.703393017,8.17628648,0,0,-1.703393017,0,0,-1.703393017
TX,21,1,-47.56115681,-38.5,1,-4.8,2002,0,-1.710993612,0,1,18.7171399,-0.664077417,25.56698054,-0.664077417,3.1875716,0,0,-0.664077417,0,0,-0.664077417
TX,24,1,30.71022375,-36.5,1,-4.8,2002,0,2.703319257,0,1,16.5803109,-2.800906417,102.2330842,-2.800906417,13.4443508,0,0,-2.800906417,0,0,-2.800906417
TX,27,1,24.55685373,-0.5,1,-4.8,2002,0,0.618234893,0,1,21.0691824,1.687965083,-0.843982542,1.687965083,-8.1022324,0,0,1.687965083,0,0,1.687965083
TX,28,1,44.23421629,-0.5,1,-4.8,2002,0,1.910962303,0,1,17.1134021,-2.267815217,1.133907608,-2.267815217,10.88551304,0,0,-2.267815217,0,0,-2.267815217
TX,30,1,50.07553185,47.5,1,-4.8,2002,0,0.232620041,0,1,18.7171399,-0.664077417,-31.54367729,-0.664077417,3.1875716,0,0,-0.664077417,0,0,-0.664077417
UT,2,1,0.732268918,-36.5,1,-4.8,2002,1,0.816051878,0,1,24.3927126,5.011495283,-182.9195778,5.011495283,-24.05517736,0,5.011495283,5.011495283,0,0,5.011495283
VA,8,1,22.49023568,18.5,1,-4.8,2002,0,-0.117328852,0,1,21.9435737,2.562356383,47.40359309,2.562356383,-12.29931064,0,0,2.562356383,0,0,2.562356383
WA,1,1,14.33469571,10.5,1,-4.8,2002,0,-0.29036182,0,1,17.3292559,-2.051961417,-21.54559487,-2.051961417,9.8494148,0,0,-2.051961417,0,0,-2.051961417
WA,2,1,4.299282711,1.5,1,-4.8,2002,1,-0.162758546,0,1,22.0858896,2.704672283,4.057008425,2.704672283,-12.98242696,0,2.704672283,2.704672283,0,0,2.704672283
WA,3,1,23.37931712,-2.5,1,-4.8,2002,0,0.669111663,0,1,19.8364008,0.455183483,-1.137958708,0.455183483,-2.18488072,0,0,0.455183483,0,0,0.455183483
WA,6,1,32.85007432,8.5,1,-4.8,2002,0,0.795378343,0,1,18.7435633,-0.637654017,-5.420059142,-0.637654017,3.06073928,0,0,-0.637654017,0,0,-0.637654017
WA,7,1,52.15281299,50.5,1,-4.8,2002,0,0.190436938,0,1,22.5500527,3.168835383,160.0261869,3.168835383,-15.21040984,0,0,3.168835383,0,0,3.168835383
WA,9,1,19.94930059,9.5,1,-4.8,2002,0,0.060397617,0,1,21.4437367,2.062519383,19.59393414,2.062519383,-9.90009304,0,0,2.062519383,0,0,2.062519383
WI,2,1,32.18099511,21.5,1,-4.8,2002,0,0.261343081,0,1,19.0525232,-0.328694117,-7.066923508,-0.328694117,1.57773176,0,0,-0.328694117,0,0,-0.328694117
WI,3,1,29.28502596,2.5,1,-4.8,2002,0,0.755335915,0,1,20.6755374,1.294320083,3.235800208,1.294320083,-6.2127364,0,0,1.294320083,0,0,1.294320083
WI,7,1,28.44684258,0.5,1,-4.8,2002,0,0.92359338,0,1,17.5438596,-1.837357717,-0.918678858,-1.837357717,8.81931704,0,0,-1.837357717,0,0,-1.837357717
WV,3,1,40.43931783,3.5,1,-4.8,2002,0,1.22072349,0,1,21.3471503,1.965932983,6.880765442,1.965932983,-9.43647832,0,0,1.965932983,0,0,1.965932983
AL,5,1,46.05186253,-15.9000027,1,-2.6,2004,0,1.741821911,2,0,25.0213493,12.50341817,-198.8043827,12.50341817,-32.50888725,25.00683635,0,0,0,0,12.50341817
AL,7,1,50.02861371,31.7666663,1,-2.6,2004,1,1.352594036,2,0,13.8018628,1.283931675,40.78622906,1.283931675,-3.338222354,2.567863349,1.283931675,0,0,0,1.283931675
AZ,4,1,44.45454298,26.7666663,1,-2.6,2004,0,0.993046729,2,0,11.6751269,-0.842804225,-22.55905946,-0.842804225,2.191290986,-1.685608451,0,0,0,0,-0.842804225
AZ,7,1,28.38739833,17.4333323,1,-2.6,2004,1,0.80956754,2,0,8.9390142,-3.578916925,-62.39244804,-3.578916925,9.305184006,-7.157833851,-3.578916925,0,0,0,-3.578916925
AR,1,1,33.13547372,-1.2333347,1,-2.6,2004,0,1.064643403,2,0,18.9915966,6.473665475,-7.984196266,6.473665475,-16.83153023,12.94733095,0,0,0,0,6.473665475
AR,2,1,16.34001584,-0.8999997,1,-2.6,2004,0,0.211885643,2,0,15.0382328,2.520301675,-2.268270751,2.520301675,-6.552784354,5.040603349,0,0,0,0,2.520301675
CA,1,1,38.65979199,20.4333373,1,-2.6,2004,0,0.872420649,2,0,11.8181818,-0.699749325,-14.29821399,-0.699749325,1.819348246,-1.399498651,0,0,0,0,-0.699749325
CA,5,1,48.03011578,25.1000003,1,-2.6,2004,0,1.937244939,2,0,8.4432718,-4.074659325,-102.2739503,-4.074659325,10.59411425,-8.149318651,0,0,0,0,-4.074659325
CA,6,1,45.29802642,40.1000043,1,-2.6,2004,0,0.313518367,2,0,9.3777388,-3.140192325,-125.9217258,-3.140192325,8.164500046,-6.280384651,0,0,0,0,-3.140192325
CA,7,1,52.16461371,36.4333343,1,-2.6,2004,0,1.27764591,2,0,9.7197898,-2.798141325,-101.9456183,-2.798141325,7.275167446,-5.596282651,0,0,0,0,-2.798141325
CA,10,1,31.42801664,18.7666693,1,-2.6,2004,0,0.398689921,2,0,10.6995885,-1.818342625,-34.12423473,-1.818342625,4.727690826,-3.636685251,0,0,0,0,-1.818342625
CA,12,1,47.21277598,44.1000033,1,-2.6,2004,0,0.237782492,2,0,8.4347826,-4.083148525,-180.0668634,-4.083148525,10.61618617,-8.166297051,0,0,0,0,-4.083148525
CA,13,1,47.62555653,42.4333363,1,-2.6,2004,0,0.27526823,2,0,13.0984643,0.580533175,24.63395943,0.580533175,-1.509386254,1.161066349,0,0,0,0,0.580533175
CA,14,1,43.20472874,36.1000043,1,-2.6,2004,0,0.390817321,2,0,9.4570928,-3.060838325,-110.4962767,-3.060838325,7.958179646,-6.121676651,0,0,0,0,-3.060838325
CA,15,1,44.05751663,27.4333353,1,-2.6,2004,0,1.12873965,2,0,9.4991364,-3.018794725,-82.81560791,-3.018794725,7.848866286,-6.037589451,0,0,0,0,-3.018794725
CA,16,1,44.56306472,29.7666663,1,-2.6,2004,0,0.826181678,2,0,11.5780446,-0.939886525,-27.97728856,-0.939886525,2.443704966,-1.879773051,0,0,0,0,-0.939886525
CA,17,1,37.55896517,32.4333363,1,-2.6,2004,0,0.062499029,2,0,10.5921601,-1.925771025,-62.45917931,-1.925771025,5.007004666,-3.851542051,0,0,0,0,-1.925771025
CA,18,1,34.97543997,3.7666643,1,-2.6,2004,1,1.388165348,2,0,16.9717138,4.453782675,16.7759042,4.453782675,-11.57983495,8.907565349,4.453782675,0,0,0,4.453782675
CA,23,1,28.67575124,18.1000023,1,-2.6,2004,0,0.215110847,2,0,9.2436975,-3.274233625,-59.26363615,-3.274233625,8.513007426,-6.548467251,0,0,0,0,-3.274233625
CA,27,1,29.00128232,22.7666663,1,-2.6,2004,0,-0.094303619,2,0,10.7112971,-1.806634025,-41.13103398,-1.806634025,4.697248466,-3.613268051,0,0,0,0,-1.806634025
CA,28,1,47.64937542,46.4333323,1,-2.6,2004,0,0.078454734,2,0,9.9447514,-2.573179725,-119.4813093,-2.573179725,6.690267286,-5.146359451,0,0,0,0,-2.573179725
CA,29,1,34.23019649,24.1000023,1,-2.6,2004,0,0.330477733,2,0,9.8919368,-2.625994325,-63.28646928,-2.625994325,6.827585246,-5.251988651,0,0,0,0,-2.625994325
CA,30,1,42.48504835,36.7666653,1,-2.6,2004,0,0.296714862,2,0,8.4304933,-4.087437825,-150.2814585,-4.087437825,10.62733835,-8.174875651,0,0,0,0,-4.087437825
CA,31,1,60.42042527,57.4333333,1,-2.6,2004,0,0.713252643,2,0,8.0139373,-4.503993825,-258.6793786,-4.503993825,11.71038395,-9.007987651,0,0,0,0,-4.503993825
CA,34,1,48.98467277,42.7666653,1,-2.6,2004,0,0.554982326,2,0,8.5178876,-4.000043525,-171.0685226,-4.000043525,10.40011317,-8.000087051,0,0,0,0,-4.000043525
CA,35,1,65.44336251,62.4333323,1,-2.6,2004,0,0.557969104,2,0,12.8634361,0.345504975,21.57102688,0.345504975,-0.898312934,0.691009949,0,0,0,0,0.345504975
CA,36,1,28.49568111,20.1000013,1,-2.6,2004,0,0.034837321,2,0,11.0154905,-1.502440625,-30.19905853,-1.502440625,3.906345626,-3.004881251,0,0,0,0,-1.502440625
CA,37,1,54.86615546,52.0999993,1,-2.6,2004,0,0.507723616,2,0,7.8007519,-4.717179225,-245.7650343,-4.717179225,12.26466599,-9.434358451,0,0,0,0,-4.717179225
CA,43,1,32.73308161,22.7666633,1,-2.6,2004,0,0.206193655,2,0,13.1996658,0.681734675,15.52082379,0.681734675,-1.772510154,1.363469349,0,0,0,0,0.681734675
CA,47,1,20.76151605,5.4333293,1,-2.6,2004,0,0.314429646,2,0,9.8484848,-2.669446325,-14.50398094,-2.669446325,6.940560446,-5.338892651,0,0,0,0,-2.669446325
CA,51,1,26.49008453,11.4333313,1,-2.6,2004,0,0.375167266,2,0,12.1317158,-0.386215325,-4.415727769,-0.386215325,1.004159846,-0.772430651,0,0,0,0,-0.386215325
CA,53,1,37.28029769,23.4333353,1,-2.6,2004,0,0.614017116,2,0,11.0648918,-1.453039325,-34.04955772,-1.453039325,3.777902246,-2.906078651,0,0,0,0,-1.453039325
CO,1,1,49.15057963,35.4333373,1,-2.6,2004,0,1.036503281,2,0,9.7604259,-2.757505225,-97.70761276,-2.757505225,7.169513586,-5.515010451,0,0,0,0,-2.757505225
CO,2,1,36.76575167,15.7666703,1,-2.6,2004,0,1.045803373,2,0,11.2262522,-1.291678925,-20.36547575,-1.291678925,3.358365206,-2.583357851,0,0,0,0,-1.291678925
CT,1,1,45.96168177,25.0999983,1,-2.6,2004,0,1.469287613,2,0,9.7246127,-2.793318425,-70.11228773,-2.793318425,7.262627906,-5.586636851,0,0,0,0,-2.793318425
CT,3,1,47.46840927,19.4333303,1,-2.6,2004,0,2.352542265,2,0,8.4297521,-4.088179025,-79.44693333,-4.088179025,10.62926547,-8.176358051,0,0,0,0,-4.088179025
FL,2,1,23.29695064,-5.8999997,1,-2.6,2004,0,0.684054457,2,0,20.0346921,7.516760975,-44.34888749,7.516760975,-19.54357853,15.03352195,0,0,0,0,7.516760975
GA,2,1,33.57105056,2.7666663,1,-2.6,2004,0,1.019309189,2,0,17.4683544,4.950423275,13.69616924,4.950423275,-12.87110051,9.900846549,0,0,0,0,4.950423275
GA,3,1,25.76646917,-37.2333347,1,-2.6,2004,1,1.922707536,2,0,22.6528854,10.13495427,-377.3581447,10.13495427,-26.35088111,20.26990855,10.13495427,0,0,0,10.13495427
HI,1,1,28.99192383,10.7666643,1,-2.6,2004,0,0.618043586,2,0,12.1805792,-0.337351925,-3.632154933,-0.337351925,0.877115006,-0.674703851,0,0,0,0,-0.337351925
HI,2,1,25.54039993,16.0999983,1,-2.6,2004,1,0.356271609,2,0,14.9870801,2.469148975,39.75329429,2.469148975,-6.419787334,4.938297949,2.469148975,0,0,0,2.469148975
IL,1,1,69.72182325,68.1000003,1,-2.6,2004,0,0.698668929,2,0,10.619469,-1.898462125,-129.2852713,-1.898462125,4.936001526,-3.796924251,0,0,0,0,-1.898462125
